WT_1	WT_2	KO_1	KO_2
Tmem185b	16.94	17.53	20.99	21.38
Tmem186	9.68	8.57	10.44	9.51
Tmem189	56.42	52.42	67.28	69.87
Tmem19	37.19	33.06	33.12	34.64
Tmem190	0.21	0	0.23	0.24
Tmem191c	1.61	0.89	0.79	0.64
Tmem192	46.28	54.44	44.94	44.86
Tmem194	8.98	8.01	9.83	9.83
Tmem194b	3.43	3.45	3.35	3.05
Tmem196	0	0	0.03	0.03
Tmem198	2.29	1.49	1.55	1.27
Tmem198b	30.85	29.95	27.21	23.91
Tmem199	26.39	25.01	23.45	22.55
Tmem2	23.52	18.88	26.37	22.87
Tmem200a	2.34	2.19	4.58	3.44
Tmem200b	27.49	25.15	23.05	24.62
Tmem200c	0.07	0.03	0.07	0.12
Tmem201	15.31	16.34	19.22	17.83
Tmem202	0.73	0.73	0.99	0.72
Tmem203	32.84	26.95	24.68	26.1
Tmem204	3.84	3.11	3.92	4
Tmem205	31.31	34.76	27.28	25.38
Tmem206	7.2	7.84	7.25	8.2
Tmem207	0	0	0	0
Tmem208	72.28	68.76	62.17	70.19
Tmem209	20.41	19.55	24.49	24.87
Tmem210	0	0	0	0
Tmem211	0.06	0	0	0
Tmem212	0	0	0	0
Tmem213	0	0	0	0
Tmem214	55.9	57.01	76.78	80.05
Tmem215	0.29	0.25	0.48	0.28
Tmem216	16.44	14.41	15.62	17.95
Tmem217	0	0.38	0	0
Tmem218	15.96	16.45	15.67	14.61
Tmem219	36.81	41.28	39.78	43.16
Tmem220	1.13	1.07	2.08	1.44
Tmem221	0.07	0.3	0.48	0.33
Tmem222	55.46	56.25	46.59	47.41
Tmem223	49.69	55.45	39.11	45.54
Tmem225	0	0	0	0
Tmem229a	0.04	0.04	0.02	0.02
Tmem229b	1.76	2.27	3.05	2.24
Tmem230	20.77	24.74	29.61	29.44
Tmem231	5.11	5.31	5.58	6.45
Tmem232	0	0.04	0.05	0
Tmem233	0	0	0	0
Tmem234	165.78	142.7	164.73	149.45
Tmem235	0.18	0	0	0
Tmem236	0.03	0.06	0.07	0
Tmem237	20.88	17.36	20.68	16.84
Tmem238	8.13	8.09	5.99	7.23
Tmem239	0.6	0.31	0.33	0.23
Tmem240	1.15	0.75	0.63	0.65
Tmem241	4.44	3.69	4.45	3.81
Tmem242	109.37	96.84	95.07	92.59
Tmem243	17.94	15.42	15.05	14.65
Tmem245	10.32	8.05	11.04	10
Tmem246	1.7	2.01	1.81	1.76
Tmem247	0	0	0	0
Tmem248	51.32	46.81	62.23	60.05
Tmem25	0.14	0.1	0.26	0.11
Tmem251	17.27	17.72	21.44	22.4
Tmem252	0.55	0.27	0.49	0.92
Tmem253	0.33	0.11	0.47	0.37
Tmem254a	1.36	1.98	2.34	1.37
Tmem254b	72.58	86.99	68.8	75.47
Tmem254c	6.75	3.65	12.18	7.61
Tmem255a	0.33	0.33	0.89	1.22
Tmem255b	0.2	0.2	0.11	0
Tmem256	160.9	178.47	136.22	147.75
Tmem258	131.89	168.07	213.17	231.45
Tmem259	105.08	111.83	98.33	101.71
Tmem26	1.66	1.87	1.62	1.61
Tmem260	11.39	9.16	13.14	12.26
Tmem261	44.23	43.3	35.8	42.66
Tmem263	68.06	62.6	76.55	71.76
Tmem265	11.98	13.6	10.11	11.47
Tmem27	0	0	0	0
Tmem28	0.08	0.16	0.09	0.45
Tmem29	10.24	16.33	12.76	11.58
Tmem30a	98.58	87.73	109.32	98.5
Tmem30b	3.48	3.11	2.15	2.73
Tmem30c	0	0	0	0
Tmem33	25.75	21.75	30.13	27.79
Tmem35	4.07	3.99	2.29	1.25
Tmem37	7.4	7.47	8.32	7.88
Tmem38a	8.86	9.05	11.01	11.38
Tmem38b	25.76	23.08	23.53	21.45
Tmem39a	33.43	29.1	34.97	35.81
Tmem39b	10.57	12.23	13.43	14.45
Tmem40	0.39	0.13	0.99	1.18
Tmem41a	16.62	19.14	16.88	16.6
Tmem41b	29.55	29.91	31.92	29.4
Tmem42	8.73	11.04	10.46	8.15
Tmem43	97.08	87.7	97.25	100.19
Tmem44	1.24	1.17	0.48	0.76
Tmem45a	133.66	122.41	164.44	163.07
Tmem45a2	0.04	0.04	0.04	0.12
Tmem45b	0.07	0.43	0.08	0.08
Tmem47	32.18	30.78	39.3	34.85
Tmem5	106.26	107.89	106	100.11
Tmem50a	211.41	221.39	201.73	213.17
Tmem50b	23.68	22.64	24.43	22.79
Tmem51	1.73	1.93	2.21	2.57
Tmem51os1	0.06	0.19	0.07	0
Tmem52	0.13	0	0.14	0
Tmem52b	0.08	0.15	0.13	0.04
Tmem53	10.8	13.7	10.89	9.08
Tmem54	0.43	0.32	0.45	0.6
Tmem55a	42.91	45.12	54.53	47.14
Tmem55b	50.34	44.03	42.67	45.07
Tmem56	0.23	0.12	0.08	0.08
Tmem57	36.62	38.11	40.34	39.9
Tmem59	364.76	339.43	354.35	344.28
Tmem59l	10.68	10.7	17.86	18.22
Tmem60	25.01	19.9	26.43	26.13
Tmem62	4.77	4.81	6.75	6.98
Tmem63a	33.43	32.81	28.35	29.51
Tmem63b	27.45	28.52	30.4	28.45
Tmem63c	0	0	0	0.04
Tmem64	31.75	25.36	30.71	29.81
Tmem65	41.67	37.89	47.38	40.01
Tmem67	4.95	5.8	5.65	6.13
Tmem68	17.72	14.98	18	17.27
Tmem69	9.47	8.63	9.73	9.49
Tmem70	74.43	59.41	72.32	71.95
Tmem71	0.49	0.45	0.49	0.38
Tmem72	0	0	0	0
Tmem74	0.31	0.46	0.59	0.44
Tmem74b	0.32	0.56	0.95	0.63
Tmem79	2.99	2.34	2.23	2.31
Tmem8	1.96	1.73	2.45	2.26
Tmem80	19.3	20.13	18.84	16.32
Tmem81	3.15	4.16	3.86	2.99
Tmem82	0.13	0.72	0.94	1.08
Tmem86a	178.08	181.73	112.97	117.8
Tmem86b	0.75	0.66	0.51	0.53
Tmem87a	28.09	26.38	31.22	28.87
Tmem87b	28.98	26.86	30.23	26.99
Tmem88	2.84	2.56	2.96	4.07
Tmem88b	0.22	0.32	0.21	0.43
Tmem89	0	0	0	0
Tmem8b	1.76	1.91	1.2	1.17
Tmem8c	2.91	2.85	17.34	16.61
Tmem9	43.2	43.78	44.34	44.29
Tmem91	0.8	0.34	0.56	0.39
Tmem92	0.05	0	0	0
Tmem95	0.47	0	0.26	0.27
Tmem97	78.77	89.47	110.34	113.94
Tmem98	119.86	104.53	117.05	120.3
Tmem9b	66.82	61.85	64.35	65.08
Tmevpg1	0	0	0	0
Tmf1	29.65	26.37	32.15	31.15
Tmie	0.09	0.18	0.35	0.15
Tmigd1	0.25	0.34	0	0.19
Tmigd3	1.46	0.98	1.53	1.1
Tmod1	6.81	6.93	3.96	4.89
Tmod2	3.63	3.06	4.12	3.72
Tmod3	80.55	69.33	93.21	87.44
Tmod4	0.09	0	0.1	0.1
Tmpo	97.42	82.9	114.47	109.97
Tmppe	7.89	7.14	7.93	7.19
Tmprss11a	0.04	0	0	0
Tmprss11b	0	0	0.05	0
Tmprss11c	0	0	0	0
Tmprss11d	0	0	0.06	0
Tmprss11e	0	0.03	0.21	0.07
Tmprss11f	0	0	0.06	0
Tmprss11g	0	0	0	0
Tmprss12	0	0	0	0
Tmprss13	0	0.07	0	0
Tmprss15	0	0	0	0
Tmprss2	0	0	0.04	0
Tmprss3	0	0	0	0
Tmprss4	0	0	0.05	0.06
Tmprss5	0	0	0	0.06
Tmprss6	0.07	0.1	0.15	0.2
Tmprss7	0.09	0.17	0	0
Tmprss9	0.06	0	0.03	0
Tmsb10	741.92	837.48	630.57	666.47
Tmsb15a	0	0	0	0
Tmsb15b1	1.03	2.95	1.23	1.69
Tmsb15b2	0	0	0	0
Tmsb15l	3.09	2.33	1.44	0.81
Tmsb4x	2484.99	2644.6	2314.03	2358.26
Tmtc1	1.7	1.74	1.92	1.41
Tmtc2	2.95	2.84	2.82	3.22
Tmtc3	29.1	19.93	34.01	29.45
Tmtc4	11.81	12.61	15.97	14.84
Tmub1	7.75	11.21	9.31	7.72
Tmub2	32.26	32.43	30.88	30.2
Tmx1	78.56	64.57	81.61	78.61
Tmx2	52.38	48.62	50.53	49.59
Tmx3	59.58	49.77	67.17	59.96
Tmx4	14.78	11.24	13.81	13.25
Tnc	511.91	444.81	775.13	709.17
Tnf	1.02	0.21	1.3	0.77
Tnfaip1	76.91	72.14	84.67	83.57
Tnfaip2	168.5	151.57	164.03	151.89
Tnfaip3	4.93	4.34	6.48	5.68
Tnfaip6	15.25	11.35	23.63	20.49
Tnfaip8	8.08	7.83	9.6	9.82
Tnfaip8l1	2.39	3.36	3.48	3.83
Tnfaip8l2	0.82	1.76	3.69	3.02
Tnfaip8l3	0.45	0.3	0.27	0.23
Tnfrsf10b	16.9	15.17	18.52	15.76
Tnfrsf11a	0.67	0.57	0.78	0.81
Tnfrsf11b	3.4	2.29	5.63	6.57
Tnfrsf12a	157.45	156.33	222.32	231.48
Tnfrsf13b	0.32	0.16	0.35	0
Tnfrsf13c	0.06	0	0.19	0.07
Tnfrsf14	8.52	9.52	8.3	6.54
Tnfrsf17	0	0	0.16	0.17
Tnfrsf18	1.27	2.55	1.12	1.04
Tnfrsf19	0.27	0.22	0.24	0.49
Tnfrsf1a	266.79	267.08	269.72	266.83
Tnfrsf1b	36.06	35.34	43.66	40.97
Tnfrsf21	5.17	4.18	5.54	5.45
Tnfrsf22	7.87	6.28	10.47	11.61
Tnfrsf23	25.35	24.5	39.26	34.56
Tnfrsf25	0.35	0.21	0.38	0.48
Tnfrsf26	10.72	10.3	15.9	15.18
Tnfrsf4	1.29	0.4	0.87	0.9
Tnfrsf8	0.36	0.07	0	0.08
Tnfrsf9	1	1.41	2.5	2.15
Tnfsf10	0.37	0.24	0.53	0.45
Tnfsf11	3.13	3.01	3.96	2.7
Tnfsf12	47.46	41.86	31.09	29.82
Tnfsf13	2.26	1.19	2.07	0.98
Tnfsf13b	5.95	5.6	5.48	6.52
Tnfsf14	0.12	0.18	0.98	0.41
Tnfsf15	3.36	2.82	4.82	4.08
Tnfsf18	0.11	0	0.06	0.12
Tnfsf4	0	0.07	0.15	0.08
Tnfsf8	2.09	0.85	2.39	1.53
Tnfsf9	5.94	4.78	9.12	8.53
Tnfsfm13	5.41	7.88	6.65	6.34
Tnik	1.16	1.41	1.34	1.25
Tnip1	31.4	32.9	36.51	35.64
Tnip2	14.98	19.29	18.08	16.15
Tnip3	0.06	0.03	0.16	0.1
Tnk1	0.35	0.25	0.66	0.75
Tnk2	92.12	88.56	76.78	78.31
Tnk2os	1.71	1.15	1.16	1.02
Tnks	42.07	29.85	39.27	33.51
Tnks1bp1	114.77	104.55	106.7	101.97
Tnks2	67.94	55.32	69.41	62.3
Tnmd	1.89	3.11	1.22	0.39
Tnn	0.04	0.21	0.18	0.17
Tnnc1	18.77	23.08	36.13	35.24
Tnnc2	7.3	6.49	17.82	19.12
Tnni1	8.35	8.13	25.81	26.35
Tnni2	2.53	3.11	10.47	8.42
Tnni3	1	0.29	0.78	1.79
Tnni3k	0.22	0.11	0.2	0.53
Tnnt1	5.34	6.92	17.06	20.83
Tnnt2	11.24	13.56	42.59	47.71
Tnnt3	7.03	8.54	30.07	31.22
Tnp1	0	0	0	0
Tnp2	0	0.46	0.25	0
Tnpo1	71.6	55.93	83.42	72.4
Tnpo2	45.19	41.09	54.24	51.15
Tnpo3	63.01	62.08	68.68	62.12
Tnr	0.02	0.06	0.09	0.05
Tnrc18	89.77	79.16	69.19	62.04
Tnrc6a	33.11	34.21	40.05	36.78
Tnrc6b	8.75	7.74	9.34	8.11
Tnrc6c	15.36	14.75	15.13	12.55
Tns1	68.13	58.1	80.55	73.77
Tns2	35.26	38.45	42.24	42.68
Tns3	56.19	47.18	64.61	59.52
Tns4	0.53	0.12	2.1	1.87
Tnxb	8.68	7.2	9.15	7.17
Tob1	14.37	13.23	13.83	12.61
Tob2	24.09	21.22	26.56	27.43
Toe1	26.59	24.62	24.59	25.46
Tollip	59.7	53.42	65.64	62.41
Tom1	32.85	36.31	32.62	33.3
Tom1l1	4.47	3.1	4.36	4.1
Tom1l2	23.43	19.8	22.74	21.2
Tomm20	61.85	61.16	64.76	64.48
Tomm20l	0	0.42	0	0
Tomm22	147.67	148.9	137.73	145.63
Tomm34	40.69	40.29	36.29	37.88
Tomm40	121.87	128.35	117.75	134.18
Tomm40l	18.1	18.99	15.72	15.96
Tomm5	123.81	114.59	123.86	122.06
Tomm6	193.4	180.5	110.72	127.17
Tomm6os	0.59	0.66	0.05	0.91
Tomm7	73.42	69.7	57.04	56.01
Tomm70a	82.26	71.98	84.4	79.65
Tomt	2.78	2.04	1.56	1.43
Tonsl	6.13	5.53	6.26	5.8
Top1	88.57	87.11	99.3	96.62
Top1mt	14.5	16.24	15.57	16.12
Top2a	124.3	112.57	123.82	113.03
Top2b	114.88	94.07	104.33	95.04
Top3a	9.6	10.52	10.03	10.1
Top3b	20.57	25.04	28.91	27.43
Topaz1	0.02	0	0	0
Topbp1	43.27	41.54	48.57	48.06
Topors	37.88	36.1	42.24	39.04
Toporsl	0.05	0	0	0
Toporsos	15.4	17.27	7.47	10.68
Tor1a	30.3	32.07	39.95	35.88
Tor1aip1	53.04	45.37	63.75	56.22
Tor1aip2	128.38	112.14	139.14	140.03
Tor1b	51.99	47.61	50.41	47.16
Tor2a	31.23	33.57	34.91	36.03
Tor3a	28.19	27.33	38.28	39.3
Tor4a	5.89	5.62	8.21	8.6
Tox	0.04	0.31	0.13	0
Tox2	0.13	0.2	0.29	0.38
Tox3	0.03	0.03	0.08	0
Tox4	33.7	30.6	40	37.9
Tpbg	64.64	54.6	57.9	59.42
Tpbpa	0	0.08	0	0
Tpbpb	0	0	0	0
Tpcn1	10.84	11.2	13.24	13.39
Tpcn2	28.58	28.23	24.66	23.62
Tpd52	14.35	13.83	19.57	18.5
Tpd52l1	0.72	0.54	0.98	3.16
Tpd52l2	52.83	52.5	46.29	45.86
Tpgs1	54.76	69.61	46.88	53.24
Tpgs2	4.37	5.04	6.62	5.91
Tph1	0.2	0.05	0.22	0.23
Tph2	0.13	0.04	0.05	0.05
Tpi1	536.77	557.84	619.88	660.46
Tpk1	2.03	2.26	3.06	2.5
Tpm1	1323.82	1321.07	1170.9	1162.17
Tpm2	533.2	614.44	437.36	458.17
Tpm3	467.44	488	486.03	482.33
Tpm4	1301.72	1240.94	1478.36	1499.07
Tpmt	4.43	4.67	5.77	5.58
Tpo	0	0	0	0
Tpp1	71.3	70.93	96.41	89.01
Tpp2	47.55	40.71	62.72	56.05
Tppp	0.28	0.22	0.37	0.32
Tppp2	0	0	0	0
Tppp3	5.31	5.13	5.43	6.67
Tpr	79.02	73.48	94.34	86.93
Tpra1	20.98	22.28	20.56	21.72
Tprg	0.11	0	0.12	0.24
Tprgl	87.57	83.89	77.32	77.09
Tprkb	31.59	31.37	27.96	28.21
Tprn	6.87	7.17	5.87	5.08
Tpsab1	0	0.32	0.46	0.24
Tpsb2	0	0.11	0.92	0.48
Tpsg1	0	0	0	0
Tpst1	39.35	37.91	39.24	40.71
Tpst2	61.99	52.84	67.45	66.69
Tpt1	3422.22	4203.01	4209.25	4235.46
Tpte	0	0	0.05	0.05
Tpx2	75.76	69.71	84.64	81.66
Tra2a	125.8	117.32	121	120.66
Tra2b	142.99	140.46	161.74	153.44
Trabd	45.12	43.14	34.5	37.29
Trabd2b	30.92	34.21	27.64	25.48
Tradd	37.09	37.92	32.25	30.93
Traf1	0.52	0.53	1.04	1.08
Traf2	18.32	17.78	19.05	18.51
Traf3	13.98	11.92	17.2	15.85
Traf3ip1	6.99	7.46	7.79	7.64
Traf3ip2	17.68	17.25	23.65	23.41
Traf3ip3	0.18	0.21	0.34	0.62
Traf4	33.3	29.56	32.57	38.16
Traf5	12.49	12.98	9.95	9.09
Traf6	10.46	8.85	10.94	9.58
Traf7	83.97	74.27	99.23	93
Trafd1	41.01	38.47	37.25	36.12
Traip	10.76	10.73	10.58	9.93
Trak1	20.19	19.61	22.96	21.44
Trak2	26.42	25.12	31.87	26.88
Tram1	117.61	105.77	133.54	131.4
Tram1l1	7.29	5.69	5.18	5.89
Tram2	27.32	24.85	37.12	36.46
Trank1	0.28	0.26	0.33	0.23
Trap1	59.29	61	70.13	68.2
Trap1a	0	0	0	0
Trappc1	69.11	73.62	53.6	57.9
Trappc10	22.42	18.88	23.67	23.28
Trappc11	29.05	24.01	30.25	26.71
Trappc12	23.75	21.46	24.51	22.34
Trappc13	39.28	31.4	41.88	43.24
Trappc2	25.01	17.71	22.04	22.91
Trappc2l	68.5	78.02	66.23	70.22
Trappc3	110.87	115.92	109.61	111.89
Trappc3l	0	0	0	0
Trappc4	100.27	95.24	74.2	88.38
Trappc5	22.34	27.08	26.47	27.52
Trappc6a	42.07	39.8	27.35	29.83
Trappc6b	71.77	66.73	79.3	86.22
Trappc8	28.78	24.62	34.71	32.17
Trappc9	14.72	16.1	14.57	15.97
Trat1	0	0.18	0.38	0
Trcg1	0.04	0.08	0	0
Trdmt1	4.65	4.94	8.09	6.94
Trdn	0.05	0.07	0.42	0.22
Treh	0	0	0	0
Trem1	0	0	0.04	0
Trem2	14.75	13.93	15.77	17.65
Trem3	0.22	0.11	0.12	0
Treml1	0	0.12	0	0
Treml2	0.05	0	0.05	0.08
Treml4	0.07	0	0	0
Trerf1	7.58	9.56	8.93	8.09
Trex1	22.27	25.27	22.69	24.7
Trex2	0	0	0	0
Trf	18.82	21.15	20.39	19.09
Trh	0	0.17	0	0
Trhde	0.02	0.02	0	0.02
Trhr	0	0	0	0
Trhr2	0.34	0.43	0.28	0.67
Triap1	51.52	47.1	41.81	45.59
Trib1	12.11	9.67	15	14.79
Trib2	12.83	9.32	12.7	12.64
Trib3	155.09	158.97	132.83	127.87
Tril	4.59	4.75	4.41	4.52
Trim10	0	0.05	0.05	0.06
Trim11	19.05	19.74	17.92	14.94
Trim12a	9.24	8.58	17.53	13.83
Trim12c	22.81	23.2	23.76	21.4
Trim13	7.64	8.86	8.57	9.56
Trim14	2.33	2.53	4.08	4.01
Trim15	0.06	0.18	0.33	0.07
Trim16	8.76	8.76	10.11	10.29
Trim17	0	0	0.15	0
Trim2	24.6	22.16	16.46	16.47
Trim21	8.02	8.69	8.28	8.99
Trim23	11.67	8.8	12.51	11.87
Trim24	19.45	19.86	18.08	15.7
Trim25	32.01	25.65	41.08	39.71
Trim26	42.81	43.86	41.69	40.6
Trim27	28.48	29.79	29.83	30.54
Trim28	206.98	191.98	180.61	184.92
Trim29	0.43	0.43	3.44	2.61
Trim3	30.7	27.98	33.62	33.27
Trim30a	23.02	18.2	38.46	35.21
Trim30b	0.04	0.08	0.04	0.05
Trim30d	5.99	5.4	13.81	12.71
Trim30e-ps1	0	0	0	0
Trim31	0	0	0	0
Trim32	23.21	20.96	22.18	20.6
Trim33	10.24	9.16	12.41	12.14
Trim34a	4.49	3.69	7.93	6.99
Trim34b	1.25	2.19	1.64	1.67
Trim35	178.7	146.46	182.34	169.36
Trim36	0.36	0.51	0.55	0.65
Trim37	19.48	16.62	16.49	16.57
Trim38	0.08	0	0	0.17
Trim39	12.21	12.29	10.2	9.06
Trim40	0	0	0	0
Trim41	24.78	22.26	23.21	21.3
Trim42	0	0	0	0
Trim43a	0.18	0.06	0.14	0
Trim43b	0.05	0	0	0
Trim43c	0.3	0.25	0.14	0.46
Trim44	48.89	44.19	51.33	47.91
Trim45	2.3	2.62	2.01	1.9
Trim46	15.71	15.56	16.59	16.46
Trim47	49.48	47.03	49.91	52.18
Trim50	0	0	0	0
Trim52	0.04	0	0	0
Trim54	0.15	0.15	1.21	1.5
Trim55	0.56	0.25	1.91	1.49
Trim56	14.91	14.32	14.89	13.23
Trim58	0	0	0	0
Trim59	48.08	44.37	46.83	44.07
Trim6	0.92	0.66	0.78	0.81
Trim60	0	0	0	0
Trim61	0	0	0	0.06
Trim62	4.81	3.71	4.72	4.99
Trim63	0.24	0.18	0.84	1.14
Trim65	1.8	1.46	2.09	1.07
Trim66	8.25	7.35	8.73	7.55
Trim67	0.01	0.04	0	0
Trim68	9.04	8.32	7.97	7.13
Trim69	0.25	0.13	0.28	0.72
Trim7	1.55	2.02	2.75	1.38
Trim71	0.1	0.08	0.14	0.24
Trim72	1.7	1.45	5.67	5.74
Trim75	0	0	0	0.05
Trim8	55.81	58.34	67.31	64.21
Trim80	0	0	0	0
Trim9	0.02	0.05	0.08	0.03
Triml1	0	0	0.07	0
Triml2	0	0	0	0
Trio	16.26	12.94	18.61	16.76
Triobp	70.38	65.83	61.52	53.44
Trip10	71.33	74.93	75.71	69.66
Trip11	17.19	15.31	21.92	18.7
Trip12	81.74	68.86	91.87	82.64
Trip13	20.99	20.69	24.09	24.04
Trip4	16.87	15.81	16.4	15.33
Trip6	123.11	114.86	102.61	106.6
Triqk	8.65	8.58	10.84	9.39
Trit1	10.22	10.37	9.56	10.12
Trmt1	51.44	47.28	51.31	49.68
Trmt10a	8.03	7.38	9.53	9.4
Trmt10b	7.1	7.22	5.29	5.5
Trmt10c	19.5	19.92	24.46	21.37
Trmt11	6.53	5.64	6.82	6.93
Trmt112	172.74	149.13	121.67	125.72
Trmt12	5.68	4.14	3.55	3.42
Trmt13	5.12	5.16	5.78	4.87
Trmt1l	20.21	18.98	25.13	24.34
Trmt2a	24.21	23.88	27.17	25.37
Trmt2b	10.42	13.08	13.06	11.71
Trmt44	5.47	4.47	5.37	5.42
Trmt5	15.88	12.09	19.61	16.41
Trmt6	34.08	33.21	34.25	33.61
Trmt61a	17.28	15.46	16	16.19
Trmt61b	3.35	6.17	4.26	4.29
Trmu	12.54	12.88	10.45	10.95
Trnau1ap	45.03	42.67	35.72	41.52
Trnp1	26.42	30.85	21.8	21.73
Trnt1	43.92	40.21	47.66	51.52
Tro	2.74	2.49	3.04	3.1
Troap	8.04	9.74	12.16	11.69
Trove2	17.92	14.5	17.98	16.69
Trp53	133.05	132.67	162.75	160.28
Trp53bp1	12.86	11.56	12.49	11.64
Trp53bp2	13.66	16.39	15.43	14.63
Trp53cor1	0.67	0.85	0.81	0.8
Trp53i11	7.71	6.86	13.94	13.93
Trp53i13	33.56	29.76	30.1	28.65
Trp53inp1	28.59	24.91	25.06	21.7
Trp53inp2	75.93	74.77	81.71	81.29
Trp53rka	26.01	22.91	19.83	23.29
Trp53rkb	1.27	1.33	1.25	1.4
Trp53tg5	0.25	0.25	0.55	0
Trp63	0.4	0.17	1.04	1.08
Trp73	0.02	0.02	0.03	0.06
Trpa1	0	0	0	0
Trpc1	5.37	4.24	4.54	4.68
Trpc2	0	0.4	0.09	0
Trpc3	0.3	0.18	0.16	0.24
Trpc4	0.03	0.06	0	0.04
Trpc4ap	120.72	113.17	115.99	108.41
Trpc5	0	0	0	0
Trpc5os	0	0	0	0
Trpc6	2.5	2.91	2.54	2.26
Trpc7	0	0	0	0.04
Trpd52l3	0	0	0	0
Trpm1	0	0	0.02	0.02
Trpm2	0.04	0.03	0.02	0
Trpm3	0.34	0.24	0.29	0.34
Trpm4	12.68	10.75	10.75	11.03
Trpm5	0.02	0	0.05	0
Trpm6	0.22	0.17	0.22	0.19
Trpm7	37.93	32.33	45.29	39.39
Trpm8	0.03	0	0	0
Trps1	1.21	1.23	1.67	1.59
Trpt1	7.29	6.65	5.71	5.94
Trpv1	0.03	0	0	0
Trpv2	21.01	21.68	18.07	17.6
Trpv3	0	0	0	0
Trpv4	1.8	2.44	3.16	3.63
Trpv5	0	0	0	0
Trpv6	0	0.04	0	0.09
Trrap	30.75	24.03	33.77	29.4
Trub1	6.04	6.11	5.14	5.77
Trub2	15.38	12.43	13.2	13.39
Try10	0	0	0	0
Try4	0	0	0	0
Try5	0	0	0	0
Tsacc	1.32	1.06	2.59	1.2
Tsc1	12.6	11.4	13.32	11.3
Tsc2	32.39	29.05	33.26	30.44
Tsc22d1	198.61	194.9	180.42	178.51
Tsc22d2	27.26	24.16	30.8	29.04
Tsc22d3	53.93	48.59	38.83	37.67
Tsc22d4	64.39	63.1	55.46	55
Tsen15	40.68	33.78	34.88	34.53
Tsen2	15.78	15.35	15.09	16.05
Tsen34	185.74	199.56	149.53	156.27
Tsen54	15.61	16.55	14.01	15.08
Tsfm	41.53	38.68	42.15	43.49
Tsg101	76.13	80.15	93.35	98.71
Tsga10	1.72	1.92	2.15	2.1
Tsga13	0	0	0.11	0
Tsga8	0	0	0	0
Tshb	0	0	0	0
Tshr	0.17	0.08	0.09	0.09
Tshz1	18.42	19.85	21.14	22.17
Tshz2	18.66	21.86	25.36	21.92
Tshz3	9.45	9.82	12.69	11.71
Tsix	0	0	0	0
Tsks	0	0.12	0	0
Tsku	26.89	25.02	47.06	47.32
Tslp	2.84	3.06	4.31	4.14
Tsn	91.9	91.72	85.67	84.31
Tsnax	85.04	72.03	77.39	82.61
Tsnaxip1	0.05	0.1	0.05	0.06
Tspan1	0.06	0.06	0.12	0
Tspan10	0.11	0.16	0.06	0.31
Tspan11	4.36	4.24	3.06	2.86
Tspan12	17.28	13.13	18.66	17.54
Tspan13	2.55	3.16	3.42	3.49
Tspan14	24.48	21.78	25.65	24.59
Tspan15	1.12	0.83	1.19	1.41
Tspan17	38.89	38.73	30.43	28.43
Tspan18	17.4	14.26	20.2	17.39
Tspan2	1.94	1.63	1.87	2.35
Tspan2os	0	0	0	0
Tspan3	192.73	176.69	184.93	177.99
Tspan31	162.27	164.56	181.96	183.45
Tspan32	0.15	0.23	0.62	0.57
Tspan33	0.33	0.34	0.85	0.63
Tspan4	454.52	441.85	469.08	477.21
Tspan5	21.07	20.4	22.56	20.63
Tspan6	78.98	73.36	68.45	63.81
Tspan7	13.89	10.13	16.47	12.03
Tspan8	0.41	0.41	0.54	0.75
Tspan9	26.11	26.06	27.85	27.19
Tspear	0.05	0	0.05	0.1
Tspo	259.42	247.11	221.56	224.57
Tspo2	0	0	0	0
Tspy-ps	0	0	0	0
Tspyl1	67.62	63.94	61.51	60.19
Tspyl2	26.91	28.45	27.97	26.54
Tspyl3	7.37	7.37	8.36	8.41
Tspyl4	10.8	9.2	11.45	10.47
Tspyl5	0.9	0.72	0.77	0.59
Tsr1	54.1	44.17	56.02	53.15
Tsr2	15.98	15.36	14.77	12.61
Tsr3	36.06	39.68	27.84	31.44
Tssc1	20.89	19.14	16.07	18.36
Tssc4	57.25	49.8	38.16	40
Tssk1	0	0	0.09	0.09
Tssk2	0.33	0	0.36	0.09
Tssk3	0	0	0	0.13
Tssk4	1.2	0.64	1.07	1.02
Tssk5	0	0	0	0
Tssk6	2.18	0.71	1.15	1.39
Tst	9.77	10.17	9.4	8.94
Tsta3	33.98	35.69	41.54	42.79
Tstd1	0.45	1.36	0.25	0.51
Tstd2	24.46	21.24	25.67	24.6
Tstd3	30.01	23.69	28.57	25.96
Tsx	0	0.15	0.16	0
Ttbk1	0.02	0.06	0	0.04
Ttbk2	6.83	5.43	7.31	6.16
Ttc1	40.39	50.72	45.28	47.08
Ttc12	6.28	6.4	5.86	5.55
Ttc13	31.89	31.42	40.43	38.76
Ttc14	15.59	14.24	17.35	15.53
Ttc16	0.27	0.13	0.13	0.3
Ttc17	18.06	16.95	22.71	20.92
Ttc19	18.72	15.81	19.03	17.68
Ttc21a	0.05	0.03	0	0.03
Ttc21b	15.08	15.21	14.24	13.99
Ttc22	0	0	0	0
Ttc23	19.18	17.5	18.05	17.12
Ttc23l	0	0	0	0
Ttc24	0	0	0	0
Ttc25	0.2	0.08	0.09	0.04
Ttc26	1.79	2.26	3	2.96
Ttc27	18.56	18.18	22.48	21.11
Ttc28	24.7	24.53	23.46	21.17
Ttc29	0	0	0	0
Ttc3	61.55	55.33	58.22	50.68
Ttc30a1	4.19	3.04	3.94	3.7
Ttc30a2	0	0	0.38	0.31
