"Cont_1"	"Cont_2"	"SFN_1"	"SFN_2"
"VAPA"	18.98	20.28	19.01	20.35
"VAPB"	25.58	24.76	22.87	23.37
"VARS"	159.6	168.97	130.67	133.94
"VARS2"	29.89	31.15	27.24	26.33
"VASH1"	0.69	0.69	0.37	0.46
"VASH2"	0.09	0.02	0.03	0.02
"VASN"	32.93	38.97	44.5	48.02
"VASP"	98.93	103.99	133.77	135.19
"VAT1"	160.17	163.94	153.62	146.48
"VAT1L"	0	0	0	0
"VAV1"	0.58	1.68	0.28	0.61
"VAV2"	21.64	21.06	19.49	17.87
"VAV3"	0.26	0.22	0.11	0.09
"VAV3-AS1"	0	0	0	0
"VAX1"	0	0	0	0
"VAX2"	0	0	0	0
"VBP1"	89.61	96.54	85.97	86.43
"VCAM1"	0	0.07	0	0
"VCAN"	23.67	25.58	11.75	12.02
"VCL"	130.23	143.89	144.04	151.16
"VCP"	525.97	557.25	602.57	602.11
"VCPIP1"	4.05	4.17	3.99	4.72
"VCPKMT"	18.18	16.19	15.87	15.54
"VCX"	0	0	0	0
"VCX2"	0	0	0	0
"VCX3A"	0	0.12	0	0
"VCX3B"	0	0	0	0.09
"VCY"	0	0	0	0
"VCY1B"	0	0	0	0
"VDAC1"	322.02	320.96	297.46	300.23
"VDAC2"	259.1	245.41	276.54	269.19
"VDAC3"	286.95	296.35	226.64	244.15
"VDR"	3.89	5.62	3.59	3.09
"VEGFA"	14.88	15.78	21.55	19.91
"VEGFB"	14.59	18.66	17.6	17.94
"VEGFC"	103.67	104.02	124.83	129.91
"VENTX"	0	0	0	0
"VENTXP1"	0	0	0	0
"VENTXP7"	0	0	0	0
"VEPH1"	31.44	29.15	28.63	28.79
"VEZF1"	39.86	39.61	25.86	25.89
"VEZT"	35.67	35.62	32.41	33.56
"VGF"	2.41	2.59	2.13	2.18
"VGLL1"	0	0	0	0
"VGLL2"	0	0	0	0
"VGLL3"	6.15	6.61	5.19	5.7
"VGLL4"	18.4	20.78	20.06	19.56
"VHL"	29.12	26.16	19.37	18
"VHLL"	0	0	0.18	0
"VIL1"	0	0	0	0
"VILL"	1.89	1.79	1.47	1.12
"VIM"	4121.83	4524.19	4303.61	4168.2
"VIM-AS1"	3.19	2.56	1.97	1.57
"VIMP"	81.05	89.69	102.72	99.07
"VIP"	0.26	0.2	0.05	0.25
"VIPAS39"	22.51	24.3	23.17	23.43
"VIPR1"	0	0	0	0
"VIPR1-AS1"	0	0	0	0
"VIPR2"	0	0	0	0
"VIT"	13.46	13.56	8.59	9.98
"VKORC1"	256.7	249.9	248.36	258.66
"VKORC1L1"	25	25.23	20.18	20.77
"VLDLR"	1.1	0.83	0.35	0.43
"VLDLR-AS1"	0	0	0	0
"VMA21"	30.06	32.7	26.18	27.36
"VMAC"	1.5	4.13	2.4	3.53
"VMO1"	0	0	0	0
"VMP1"	128.08	136.16	119.83	118.61
"VN1R1"	0.45	0.82	0.92	0.26
"VN1R10P"	0	0	0	0
"VN1R2"	0	0	0	0
"VN1R4"	0	0	0	0
"VN1R5"	0	0	0	0
"VNN1"	0.81	1.13	0.34	0.51
"VNN2"	0	0	0	0.15
"VNN3"	0	0	0	0
"VOPP1"	83.77	83.82	88.9	90.18
"VPRBP"	6.16	6.17	5.55	6.04
"VPREB1"	0	0	0	0
"VPREB3"	0	0	0	0
"VPS11"	17.73	20.1	20.03	18.93
"VPS13A"	18.17	20.15	11.11	12.57
"VPS13A-AS1"	0	0	0	0
"VPS13B"	3.76	4.91	3.31	3.46
"VPS13C"	11.21	12.26	8.04	8.82
"VPS13D"	7.08	7.3	5.96	6.93
"VPS16"	30.62	31.25	29.56	28.49
"VPS18"	28.11	27.13	29.41	31.61
"VPS25"	119.84	125.63	103.85	110.63
"VPS26A"	98.85	100.56	99.21	99
"VPS26B"	28.15	25.06	25.8	27.94
"VPS28"	60.55	56.04	69.86	69.14
"VPS29"	140.6	153.26	139.51	135.75
"VPS33A"	29.31	30.27	25.28	25.36
"VPS33B"	10.41	11.64	8.49	8.18
"VPS35"	83.56	90.84	78.55	83.05
"VPS36"	20.61	21.55	12.56	13.49
"VPS37A"	28.64	28.17	34.47	35.98
"VPS37B"	35.47	36.81	47.82	45.84
"VPS37C"	15.7	13.86	19.01	19.25
"VPS37D"	2.32	1.6	3.01	1.7
"VPS39"	23.67	25.06	29.99	30.07
"VPS41"	18.03	20.41	19.5	21.1
"VPS45"	32.66	34.84	23.71	26.43
"VPS4A"	109.1	113.48	107.16	113.43
"VPS4B"	22.04	21.68	18.73	21.01
"VPS50"	14.67	12.14	15.62	15.78
"VPS51"	44.42	46.97	39.91	40.52
"VPS52"	25.38	29.65	26.41	27
"VPS53"	17.52	19.16	14.38	15.84
"VPS54"	12.85	14.99	16.9	16.15
"VPS72"	47.16	45.23	49.62	42.78
"VPS8"	8.19	9.83	8.97	8.47
"VPS9D1"	4.37	4.56	6.35	6.27
"VPS9D1-AS1"	18.29	14.73	15.84	18.44
"VRK1"	20.69	24.18	23.84	22.61
"VRK2"	25.45	28.51	18.24	18.51
"VRK3"	23.86	20.82	19.78	21.38
"VRTN"	0	0	0.06	0.08
"VSIG1"	0.15	0.12	0.07	0.09
"VSIG10"	3.69	4.78	3.47	3.03
"VSIG10L"	0.78	0.44	0.28	0.1
"VSIG2"	0	0	0	0
"VSIG4"	0	0	0	0
"VSIG8"	0	0.11	0.04	0
"VSNL1"	0	0	0.11	0.05
"VSTM1"	0.44	0	0.55	0.47
"VSTM2A"	0	0	0	0
"VSTM2A-OT1"	0	0	0	0
"VSTM2B"	0	0	0	0
"VSTM2L"	0	0	0	0.15
"VSTM4"	0	0	0	0
"VSTM5"	0	0	0	0
"VSX1"	0	0	0	0
"VSX2"	0	0	0.02	0.03
"VTA1"	52.5	60.12	55.7	54.09
"VTCN1"	0	0	0	0.03
"VTI1A"	16.06	17.52	13.56	13.96
"VTI1B"	155.95	151.32	174.24	175.92
"VTN"	0.06	0	0	0
"VTRNA1-1"	0	0	0	0
"VTRNA1-2"	0	0	0	0
"VTRNA1-3"	0	0	0	0
"VTRNA2-1"	0	0	0	0
"VWA1"	2.12	2.69	1.84	1.51
"VWA2"	0.1	0.13	0.14	0.06
"VWA3A"	0	0	0.01	0.04
"VWA3B"	0	0	0	0
"VWA5A"	0	0.2	0.08	0
"VWA5B1"	0	0	0	0
"VWA5B2"	0	0.02	0.09	0.07
"VWA7"	0.79	0.6	0.76	0.84
"VWA8"	5.18	5.56	5.1	5.56
"VWA8-AS1"	0.09	0.05	0.07	0.09
"VWA9"	30.8	28.56	31.28	28.46
"VWC2"	0	0	0	0
"VWC2L"	0	0	0	0
"VWC2L-IT1"	0	0	0	0
"VWCE"	0.2	0.4	0.59	0.38
"VWDE"	2.33	2	0.83	0.99
"VWF"	0.09	0.13	0.01	0.06
"WAC"	41.34	41.46	36.93	38.97
"WAC-AS1"	9.45	10.63	8.03	6.95
"WAPAL"	31.19	31.12	31.01	32.7
"WARS"	36.22	36.84	36.99	35.55
"WARS2"	9.25	8.93	7.9	7.39
"WARS2-IT1"	0	0	0	0
"WAS"	0	0.23	0.71	0.11
"WASF1"	15.95	14.05	12.61	14.09
"WASF2"	58.23	62.92	58.11	58.78
"WASF3"	23.8	27.5	21.76	22.66
"WASH1"	9.01	8	10.62	10.17
"WASH2P"	11.17	11.71	11.49	11.53
"WASH3P"	12.86	15.03	14.05	14.97
"WASH5P"	16.25	15.3	19.46	16.85
"WASH7P"	33.07	31.61	35.05	34.29
"WASIR2"	0.22	0.12	0.09	0
"WASL"	21.02	19.63	23.19	24.64
"WBP1"	39.68	33.88	43	45.42
"WBP11"	86.98	92.43	84.94	89.12
"WBP11P1"	0	0	0	0
"WBP1L"	19.9	18.72	19.92	18.42
"WBP2"	80.61	81.78	129.52	132.49
"WBP2NL"	0.08	0.3	0	0.24
"WBP4"	21.28	19.98	18.02	15.12
"WBP5"	205.31	189.89	164.38	177.01
"WBSCR16"	46.26	51.06	52.62	53.65
"WBSCR17"	0	0	0	0
"WBSCR22"	137.11	129.37	138.35	137.16
"WBSCR27"	1.16	1.5	1.97	1.84
"WBSCR28"	0	0.16	0	0.15
"WDFY1"	66.53	73.06	59.06	64.32
"WDFY2"	14.69	16.53	16.55	17.7
"WDFY3"	10.74	11.16	9.95	10.82
"WDFY3-AS2"	0.9	0.62	1.12	0.91
"WDFY4"	0.04	0.05	0	0.01
"WDHD1"	33.79	35.1	24.06	25.35
"WDPCP"	3.53	4.23	2.91	3.25
"WDR1"	345.71	340.06	412.61	427.62
"WDR11"	31.32	32.87	27.64	26.67
"WDR11-AS1"	0.15	0	0	0
"WDR12"	45.72	41.12	31.16	34.93
"WDR13"	28.64	26.73	27.33	29.33
"WDR17"	3.29	3.18	1.26	1.47
"WDR18"	95.05	99.54	72.66	73.27
"WDR19"	12.79	12.68	6.99	7.51
"WDR20"	12.73	11.85	12.41	15.01
"WDR24"	23.46	20.38	13.34	13.08
"WDR25"	3.94	2.11	2.85	3.63
"WDR26"	48.49	48.91	63.02	68.11
"WDR27"	3.81	4.66	3.26	3.37
"WDR3"	31.09	34.66	29.18	29.67
"WDR31"	1.57	1.74	1.48	1.48
"WDR33"	30.29	30.56	25.08	26.43
"WDR34"	99.51	114.14	105.74	102.85
"WDR35"	15.7	16.16	11.21	12.06
"WDR36"	29.09	28.19	21.42	25.86
"WDR37"	14.92	15.6	18.28	18.82
"WDR38"	0.25	0.45	0	0.08
"WDR4"	32.48	32.37	26.81	28.57
"WDR41"	18.33	21.75	16.69	16.97
"WDR43"	63.57	67.64	54.85	58.4
"WDR44"	13.62	16.63	13.89	14.12
"WDR45"	20.34	21.93	25.73	21.99
"WDR45B"	147.17	156.2	170.85	165.25
"WDR46"	69.54	69.95	60.11	59.11
"WDR47"	11.73	13.64	12.7	13.76
"WDR48"	11.66	13.41	13.74	14.09
"WDR49"	0.04	0	0	0.04
"WDR5"	55.4	58.03	48.94	49.95
"WDR53"	12.44	13.88	16.52	15.56
"WDR54"	84.89	83.97	75.88	78.08
"WDR55"	25.45	24.75	19.59	18.45
"WDR59"	16.87	18.13	17.97	16.82
"WDR5B"	5.44	5.96	3.88	3.63
"WDR6"	46.45	47.6	39.46	40.45
"WDR60"	8.39	8.33	7.41	7.09
"WDR61"	61.04	56.91	52.99	53.3
"WDR62"	29.07	29.26	27.54	30.27
"WDR63"	1.47	1.67	1.9	1.96
"WDR64"	0	0	0	0
"WDR66"	0.52	0.68	0.54	0.31
"WDR7"	3.11	5.29	3.47	3.65
"WDR70"	28.55	26.4	23.55	23.3
"WDR72"	0	0	0	0
"WDR73"	13.34	13.04	12.12	12.83
"WDR74"	77.08	75.45	52.8	56.92
"WDR75"	58.58	60.55	48.76	49.17
"WDR76"	20.1	22.85	12.6	11.2
"WDR77"	54.13	58.28	43.83	41.48
"WDR78"	2.03	1.69	1.1	2.09
"WDR81"	13.36	14.52	11.23	11.91
"WDR82"	37.19	32.56	31.93	33.52
"WDR83"	25.65	22.78	22.36	22.06
"WDR83OS"	228.94	219.21	241.47	223.86
"WDR86"	0	0	0.12	0
"WDR86-AS1"	0	0	0	0
"WDR87"	0	0	0	0
"WDR88"	0	0.12	0.18	0.06
"WDR89"	15.1	14.47	10.23	10.41
"WDR90"	20.55	18.91	11.98	12.01
"WDR91"	4.78	6.28	4.56	4.6
"WDR92"	12.98	12.37	9.37	8.11
"WDR93"	0.2	0	0.34	0.12
"WDSUB1"	7.43	6.81	6.19	5.7
"WDTC1"	20.32	23.12	24.49	23.07
"WDYHV1"	17.2	15.77	18.18	18.39
"WEE1"	23.75	24.49	19.41	18.38
"WEE2"	0	0	0	0
"WEE2-AS1"	0.17	0	0.23	0.54
"WFDC1"	0	0	0	0
"WFDC10A"	0	0	0	0
"WFDC10B"	0	0	0	0
"WFDC11"	0	0	0	0
"WFDC12"	0	0.72	0	0
"WFDC13"	0	0	0.12	0
"WFDC2"	0	0	0	0
"WFDC21P"	4.2	5.55	3.57	3.43
"WFDC3"	0	0.62	0.28	0.47
"WFDC5"	0	0	0	0
"WFDC6"	0	0	0	0
"WFDC8"	0	0	0	0
"WFDC9"	0	0	0	0
"WFIKKN1"	0	0.21	0.66	0.55
"WFIKKN2"	0	0	0.04	0
"WFS1"	63.68	66.01	64.04	65.54
"WHAMM"	11.47	11.43	13.63	14.11
"WHAMMP1"	8.6	6.52	6.81	5.96
"WHAMMP2"	1.43	1.35	1.48	1.39
"WHAMMP3"	1.09	0.91	1.32	1.33
"WHSC1"	109.54	115.8	86.1	89.02
"WHSC1L1"	46.95	47.93	36.41	41.78
"WI2-2373I1.2"	0	0	0	0
"WIBG"	23.63	28.53	23.88	15.67
"WIF1"	0	0	0	0
"WIPF1"	0.42	0.75	0.22	0.21
"WIPF2"	20.99	21.9	20.86	23.37
"WIPF3"	0	0	0	0
"WIPI1"	26.54	27.45	34.87	33.67
"WIPI2"	52.37	55.24	60.17	59.04
"WISP1"	0	0	0	0
"WISP2"	0.44	0.94	0.53	0.45
"WISP3"	0.56	0.09	0.13	0.09
"WIZ"	36.35	39.16	40.23	39
"WLS"	67.04	70.4	67.36	72.64
"WNK1"	53.56	58.03	50.75	55.18
"WNK2"	0	0	0.02	0
"WNK3"	0	0	0.02	0.02
"WNK4"	19.9	23.15	36.45	38.01
"WNT1"	0	0	0	0
"WNT10A"	0	0	0	0
"WNT10B"	2.11	1.43	0.65	0.95
"WNT11"	0	0	0	0.1
"WNT16"	0.26	0.06	0.02	0
"WNT2"	0.29	0	0.25	0
"WNT2B"	11.7	10.19	6.51	8.01
"WNT3"	2.73	3.12	2.59	2.4
"WNT3A"	0	0	0	0
"WNT4"	0.18	0.32	0.12	0.07
"WNT5A"	6.4	7.49	5.99	6.75
"WNT5B"	161.83	167.91	133.37	127.52
"WNT6"	0	0	0	0
"WNT7A"	0	0	0	0
"WNT7B"	14.55	12.97	6.55	6.79
"WNT8A"	0	0	0	0
"WNT8B"	0	0	0.15	0.1
"WNT9A"	0.35	0.09	0	0.09
"WNT9B"	0	0	0	0
"WRAP53"	44.85	47.3	32.34	33.83
"WRAP73"	17.58	15.42	11.91	10.96
"WRB"	33.93	33.42	34.18	34.71
"WRN"	21.78	23.29	17.72	19.3
"WRNIP1"	63.58	66.03	61.56	61.38
"WSB1"	48.1	45.97	47.19	47.86
"WSB2"	79.05	82.48	80.37	81.47
"WSCD1"	9.28	8.63	4.93	5.09
"WSCD2"	0	0	0	0
"WSPAR"	0	0	0	0
"WT1"	0	0	0	0
"WT1-AS"	0	0	0	0
"WTAP"	106.2	109.78	102.13	98.73
"WTAPP1"	0	0.07	0	0.07
"WTH3DI"	0	0	0	0
"WTIP"	0.43	0.5	1.04	1.42
"WWC1"	9.24	9.39	5.51	5.51
"WWC2"	29.88	31.29	29.62	32.99
"WWC2-AS1"	0	0	0	0
"WWC2-AS2"	0.52	0.42	1.06	0.87
"WWC3"	4.34	4.55	5.47	6.11
"WWOX"	8.32	5.99	4.29	4.59
"WWP1"	6.18	7.69	7.09	6.25
"WWP2"	23.02	28.07	28.99	29.65
"WWTR1"	66.5	67.43	72.04	72.07
"WWTR1-AS1"	0.18	0.25	0.09	0.18
"XAB2"	51.81	54.16	54.52	54.62
"XACT"	0	0	0	0
"XAF1"	0.08	0.03	0.1	0.05
"XAGE1B"	0	0	0	0
"XAGE1E"	0	0	0	0
"XAGE2"	0	0	0	0
"XAGE3"	0	0	0	0
"XAGE5"	0	0	0	0
"XBP1"	84.92	97.2	126.24	119.44
"XCL1"	0	0	0	0
"XCL2"	0	0	0	0
"XCR1"	0	0	0	0
"XDH"	3.08	4.13	1.72	2.01
"XG"	0.29	0	0	0.09
"XGY2"	0	0	0	0
"XIAP"	15.2	16.46	12.62	12.53
"XIRP1"	0	0	0	0
"XIRP2"	0.29	0.21	0.37	0.16
"XIRP2-AS1"	0	0.11	0.04	0.05
"XIST"	0	0	0	0
"XK"	0.03	0	0	0
"XKR3"	0	0	0	0
"XKR4"	0	0	0	0
"XKR5"	0	0	0	0
"XKR6"	2.46	1.67	0.78	0.8
"XKR7"	0	0	0	0.03
"XKR8"	5.16	3.68	2.97	3.17
"XKR9"	0.03	0.03	0.02	0.03
"XKRX"	0	0.14	0.08	0.1
"XKRY"	0	0	0	0
"XKRY2"	0	0	0	0
"XLOC_007697"	0	0	0	0
"XLOC_008559"	0	0	0	0
"XLOC_009911"	0	0	0	0
"XPA"	17.23	13.59	6.87	7.63
"XPC"	27.99	31.08	27.94	30.83
"XPNPEP1"	31.6	36.57	34.06	32.6
"XPNPEP2"	0	0	0	0
"XPNPEP3"	17.46	20.17	17.57	19.85
"XPO1"	143.09	149.74	125.98	130.91
"XPO4"	15.42	15.79	11.64	13.01
"XPO5"	37.56	40.5	27.84	28.09
"XPO6"	88.25	92.26	91.12	90.94
"XPO7"	60.18	62.07	56.43	58.28
"XPOT"	97.48	98.31	96.88	102.96
"XPR1"	8.31	7.8	7.91	8.76
"XRCC1"	40.68	42.01	30.68	33.14
"XRCC2"	26.01	23.77	15.02	16.89
"XRCC3"	13.93	17.31	11.77	10.97
"XRCC4"	14.81	17.86	15.97	17.5
"XRCC5"	282.11	290.19	246.82	243.98
"XRCC6"	526.43	524.66	489.95	504.64
"XRCC6BP1"	7.96	8.86	8.82	5.46
"XRCC6P5"	0	0	0	0
"XRN1"	12.39	11.74	8.83	10.56
"XRN2"	123.19	128.38	97.07	101.19
"XRRA1"	2.5	2.29	1.87	2.39
"XXYLT1"	13.79	17.08	12.33	9.85
"XXYLT1-AS1"	0	0	0	0
"XXYLT1-AS2"	0.15	0.32	0.12	0
"XYLB"	1.12	1.68	1.19	0.94
"XYLT1"	0	0	0	0
"XYLT2"	18.91	21.84	18.68	20.61
"YAE1D1"	26.46	25.87	25.77	20.82
"YAF2"	7.37	9.43	7.97	7.79
"YAP1"	76.05	76.67	72.46	78.5
"YARS"	80.74	82.48	93.9	90.4
"YARS2"	35.55	38.15	35.56	34.75
"YBEY"	18.81	15.25	15.54	14.43
"YBX1"	1597.5	1624.84	1733.22	1798
"YBX2"	0	0.14	0.1	0.13
"YBX3"	159.8	161.31	170.29	172.17
"YBX3P1"	0	0	0	0
"YDJC"	40.85	38.86	31.13	32.4
"YEATS2"	18.17	19.19	17.27	18.03
"YEATS4"	43.37	40.31	26.25	26.04
"YES1"	20.84	20.84	19.51	21.42
"YIF1A"	167.2	149.46	167.67	175.92
"YIF1B"	29	29.37	30.62	28.82
"YIPF1"	14.39	13.34	17.64	19.42
"YIPF2"	40.95	42.18	40.26	41.08
"YIPF3"	98.22	91.48	101.15	104.42
"YIPF4"	46.26	44.93	50.35	53.58
"YIPF5"	46.03	42.12	43.41	45.43
"YIPF6"	16.27	17	16.8	16.68
"YIPF7"	0	0	0.31	0
"YJEFN3"	3.61	2.97	2.93	2.43
"YKT6"	147.87	152.23	172.07	181.13
"YLPM1"	38.13	40.18	34.49	39.51
"YME1L1"	101.46	104.44	96.34	99.76
"YOD1"	9.31	10.19	8.34	9.67
"YPEL1"	0.88	1.01	0.59	0.63
"YPEL2"	0.64	0.98	0.71	0.71
"YPEL3"	20.71	28.99	18.74	16.89
"YPEL4"	0.4	0.73	0.14	0.46
"YPEL5"	49.13	57.33	67.14	68.1
"YRDC"	30.61	32.36	40.31	34.89
"YTHDC1"	32.06	32.53	21.75	23.99
"YTHDC2"	14.77	14.71	9.19	11.5
"YTHDF1"	64.58	70.76	67.55	64.72
"YTHDF2"	64.03	70.53	62.8	63.31
"YTHDF3"	25.76	28.52	23.75	25.78
"YTHDF3-AS1"	1.15	2.04	1.91	0.8
"YWHAB"	315.17	332.38	304.69	304.92
"YWHAE"	641.64	655.91	595.72	625.22
"YWHAEP1"	0	0	0	0
"YWHAEP7"	0	0	0	0
"YWHAG"	187.22	174.46	208.97	221.84
"YWHAH"	199.58	207.2	169.39	168.12
"YWHAQ"	608.31	627.81	568.72	562.04
"YWHAZ"	263.03	286.88	250.53	263.22
"YY1"	32.66	38.54	43.22	42.8
"YY1AP1"	36.01	39.28	34.63	35.92
"YY1P2"	0	0	0	0
"YY2"	4.08	3.9	3.72	3.65
"ZACN"	0	0	0	0.15
"ZADH2"	2.57	2.85	3.03	2.6
"ZAK"	61.79	59.37	55.21	56.72
"ZAN"	0	0	0.02	0
"ZAP70"	0	0.2	0.06	0.07
"ZAR1"	0.14	0	0.06	0.28
"ZAR1L"	0.2	0	0	0
"ZASP"	0	0	0	0
"ZBBX"	0.14	0.34	0.33	0.23
"ZBED1"	8.57	8.1	5.15	5.38
"ZBED2"	2.12	1.24	0.34	0.17
"ZBED3"	8.7	10.47	4.09	4.19
"ZBED3-AS1"	0	0	0.46	0.49
"ZBED4"	15.17	14.97	13.72	14.89
"ZBED5"	36.49	38.74	24.3	22.09
"ZBED5-AS1"	5.61	3.62	4.15	2.44
"ZBED6"	7.18	8.66	12.42	13.57
"ZBED6CL"	2.05	3.19	1.79	1.55
"ZBED8"	4.68	4.89	1.78	1.95
"ZBED9"	2.07	2.35	2.97	2.88
"ZBP1"	0	0	0	0
"ZBTB1"	28.54	30.08	26.76	28.31
"ZBTB10"	0.99	0.53	0.57	0.47
"ZBTB11"	20.22	19.54	19.01	20.99
"ZBTB11-AS1"	1.93	1.59	2.81	2.9
"ZBTB12"	8.97	8.12	5.05	5.08
"ZBTB14"	5.42	5.31	4.15	2.79
"ZBTB16"	0	0	0	0
"ZBTB17"	19.39	21.48	21.32	19.46
"ZBTB18"	21.78	23.96	12.03	13.58
"ZBTB2"	15.82	17.56	19.4	20.17
"ZBTB20"	1.73	1.86	1.63	1.8
"ZBTB20-AS1"	0	0	0	0
"ZBTB20-AS3"	0	0	0	0
"ZBTB20-AS4"	0	0.23	0	0
"ZBTB21"	8.97	8.87	7.41	8.11
"ZBTB22"	6.51	9.78	7.52	9.57
"ZBTB24"	12.33	10.37	9.12	7.83
"ZBTB25"	9.76	10.75	5.84	5.41
"ZBTB26"	5.25	5.21	3.03	2.69
"ZBTB3"	2.31	2.81	1.96	1.59
"ZBTB32"	0.2	0.21	0.08	0.35
"ZBTB33"	13.23	13.71	10.27	10.57
"ZBTB34"	4.01	4.93	3.69	4.46
"ZBTB37"	4.2	4.35	3.65	5.95
"ZBTB38"	15.61	18.76	16.32	17.25
"ZBTB39"	5.26	6.42	4.76	4.52
"ZBTB4"	26.06	27.45	25.05	25.34
"ZBTB40"	13.34	12.29	14.27	14.72
"ZBTB41"	6.4	6.41	6.61	7.34
"ZBTB42"	0.59	0.51	0.24	0.56
"ZBTB43"	8.82	8.56	8	8.7
"ZBTB44"	10.25	10.05	6.97	7.72
"ZBTB45"	12.67	14.23	13.52	13.02
"ZBTB46"	1.7	2.19	2.31	2.38
"ZBTB46-AS1"	0	0	0.08	0.1
"ZBTB47"	2.43	3.07	2.51	2.67
"ZBTB48"	13.86	12.82	14.09	13.07
"ZBTB49"	3.93	5.85	5.49	5.13
"ZBTB5"	20.63	24.49	19.86	20.49
"ZBTB6"	10.52	11.81	9.61	10.28
"ZBTB7A"	31.99	32.76	38.03	41.65
"ZBTB7B"	16.38	15.95	15.77	15.22
"ZBTB7C"	0	0	0	0
"ZBTB8A"	3.44	3.67	2.88	2.99
"ZBTB8B"	0.07	0.16	0.03	0.09
"ZBTB8OS"	33.26	28.99	21.11	25.55
"ZBTB9"	13.18	13.14	12.5	15.71
"ZC2HC1A"	3.38	3.87	2.64	2.7
"ZC2HC1B"	0	0	0	0
"ZC2HC1C"	0.76	0.57	0.44	0.69
"ZC3H10"	4.67	5	2.89	3.36
"ZC3H11A"	45	42.97	42.93	39.82
"ZC3H12A"	5.52	4.73	5.51	5.04
"ZC3H12B"	0.08	0.06	0.04	0.13
"ZC3H12C"	7.89	8.41	7.4	7.84
"ZC3H12D"	0.05	0.08	0	0.04
"ZC3H13"	21.7	24.78	21.75	25.71
"ZC3H14"	20.68	20.66	16.93	17.37
"ZC3H15"	104.47	100.49	93.22	96.74
"ZC3H18"	42.38	40.98	42.46	44.13
"ZC3H3"	19.44	23.32	23.99	23.1
"ZC3H4"	16.63	17.66	16.31	16.54
"ZC3H6"	1.41	1.5	1.48	1.87
"ZC3H7A"	44.6	46.62	47.17	46.21
"ZC3H7B"	93.92	94.14	82.59	83.73
"ZC3H8"	18.97	19.27	18.71	15.73
"ZC3HAV1"	15.32	15.93	16.35	16.66
"ZC3HAV1L"	8.35	11.08	4.96	4.51
"ZC3HC1"	22.69	23.38	26.87	29.66
"ZC4H2"	0	0	0	0
"ZCCHC10"	19.18	20.02	19.43	18.65
"ZCCHC11"	13.67	15.01	10.43	11.09
"ZCCHC12"	0.04	0	0	0
"ZCCHC13"	0	0	0	0
"ZCCHC14"	11.61	12.14	12.23	11.73
"ZCCHC16"	0	0	0	0
"ZCCHC17"	60.25	60.19	58.02	55.27
"ZCCHC18"	1.55	1.34	0.07	0.17
"ZCCHC2"	1.64	1.87	2.33	2.57
"ZCCHC24"	2.07	3.32	1.91	1.81
"ZCCHC3"	24.47	25.93	23.66	23.13
"ZCCHC4"	13.69	14.22	15.11	17.59
"ZCCHC5"	0.25	0.22	0.08	0.03
"ZCCHC6"	14.06	15.4	15.21	17.27
"ZCCHC7"	35.32	34.51	29.14	31.85
"ZCCHC8"	14.96	15.45	12.93	15.23
"ZCCHC9"	41.04	44.85	41.13	37.13
"ZCRB1"	49.22	49.04	44.4	43.92
"ZCWPW1"	2.76	2.94	2.39	2.95
"ZCWPW2"	2.26	1.66	1.87	1.34
"ZDBF2"	2.37	2.95	2.06	2.54
"ZDHHC1"	2.21	2.8	1.91	2.59
"ZDHHC11"	0.75	1.21	1.19	1.1
"ZDHHC12"	44.61	46.78	50.93	44.67
"ZDHHC13"	16.18	16.22	13.14	14.16
"ZDHHC14"	8.43	8.4	8.37	9.29
"ZDHHC15"	0	0	0.06	0
"ZDHHC16"	42.89	45.06	37.6	37.66
"ZDHHC17"	19.56	20.46	12.17	11.86
"ZDHHC18"	19.68	19.28	24.44	22.5
"ZDHHC19"	0	0	0	0.08
"ZDHHC2"	32.76	33.22	27.24	26.5
"ZDHHC20"	21.05	21.77	21.61	23.02
"ZDHHC21"	5.19	5.02	3.22	3.83
"ZDHHC22"	0	0	0	0.03
"ZDHHC23"	2.59	4.3	1.89	2.23
"ZDHHC24"	20.32	21.66	25.24	24.18
"ZDHHC3"	5.63	5.62	5.63	5.74
"ZDHHC4"	38.96	41.41	41.11	38.05
"ZDHHC5"	52.34	53.54	54.11	55.48
"ZDHHC6"	44.86	44.85	41.33	43.76
"ZDHHC7"	71.78	72.57	79.7	79.56
"ZDHHC8"	23.62	26.61	20.71	21.07
"ZDHHC8P1"	0	0	0.03	0
"ZDHHC9"	13.83	16.8	14.64	13.51
"ZEB1"	13.27	13.66	16.81	21.14
"ZEB1-AS1"	3.35	4.83	2.75	2.35
"ZEB2"	14.05	14.27	11.14	10.85
"ZEB2-AS1"	0	0	0	0
"ZER1"	18.23	18.85	21.2	19.97
"ZFAND1"	17.97	23.73	14.26	17.43
"ZFAND2A"	29.21	32.24	76.49	92.79
"ZFAND2B"	19.69	22.19	21.94	20.42
"ZFAND3"	64.33	67.72	70.62	72.39
"ZFAND4"	1.7	2.78	1.49	1.62
"ZFAND5"	49.89	49.99	51	52.16
"ZFAND6"	86.2	89.7	89.49	95.12
"ZFAS1"	302.09	257.74	260.2	254.92
"ZFAT"	5.9	5.79	4.48	4.74
"ZFAT-AS1"	0	0	0	0
"ZFC3H1"	18.25	18.85	8.7	10.5
"ZFHX2"	1.64	1.81	1.77	2.08
"ZFHX3"	5.78	5.73	4.15	4.57
"ZFHX4"	6.23	7.8	4.3	5.13
"ZFHX4-AS1"	0.93	0.93	0.55	0.76
"ZFP1"	8.77	6.87	5.94	5.24
