"Cont_1"	"Cont_2"	"SFN_1"	"SFN_2"
"SDC1"	196.96	209.97	157.75	164.56
"SDC2"	1.15	2.22	0.27	0.82
"SDC3"	20.81	19.85	11.38	11.89
"SDC4"	131.81	131.92	143.96	161.73
"SDC4P"	0	0	0	0
"SDCBP"	53.55	59.4	107.32	112.32
"SDCBP2"	6.27	4.3	20.09	30.4
"SDCBP2-AS1"	6.85	6.68	9.14	8.31
"SDCCAG3"	69.86	79	110.28	113.77
"SDCCAG8"	18.34	17.95	15.21	15.94
"SDE2"	14.14	16.91	20.31	20.58
"SDF2"	75.36	74.45	77.96	81.59
"SDF2L1"	158.07	184.1	181.98	159.83
"SDF4"	181.89	181.46	169.23	172.05
"SDHA"	206.45	213.51	197.51	194.21
"SDHAF1"	17.75	16.32	16.72	19.75
"SDHAF2"	82.98	78.63	74.92	76.71
"SDHAF3"	11.01	11.59	10.27	9.2
"SDHAF4"	5.02	3.76	3.18	1.73
"SDHAP1"	15.09	15.18	12.48	13.41
"SDHAP2"	11.57	12.79	9.46	9.43
"SDHAP3"	2.36	1.57	0.79	2.04
"SDHB"	184.5	192.91	233.9	228.83
"SDHC"	121.77	117.88	117.04	114.69
"SDHD"	315.44	314.05	354.89	358.01
"SDK1"	0.96	0.82	0.5	0.46
"SDK2"	0	0.01	0	0.01
"SDPR"	3.21	3.22	4.37	3.7
"SDR16C5"	1.62	1.79	4.23	5.3
"SDR16C6P"	0	0	0	0
"SDR39U1"	44.58	43.04	35.75	35.16
"SDR42E1"	24.2	25.03	28.59	27.49
"SDR9C7"	0.03	0.03	0.09	0.04
"SDS"	0	0.11	0	0
"SDSL"	12	15.16	17.6	19.24
"SEBOX"	0	0	0	0
"SEC11A"	277.35	263.83	250.94	263.58
"SEC11C"	73.14	73.45	117.56	110.55
"SEC13"	85.7	86.45	95.79	94.77
"SEC14L1"	26.22	30.82	36.29	38.1
"SEC14L1P1"	0.42	0.72	0.62	0.94
"SEC14L2"	13.96	14.63	10.11	10.14
"SEC14L3"	0	0	0	0.04
"SEC14L4"	0.03	0	0	0.03
"SEC14L5"	0.14	0.1	0.22	0.18
"SEC14L6"	0	0	0	0
"SEC16A"	37.58	44.29	41.19	44.63
"SEC16B"	0.16	0.08	0.13	0.1
"SEC1P"	0.06	0.06	0.06	0.05
"SEC22A"	10.52	10.2	11.76	11.04
"SEC22B"	40.41	44.15	52.87	53.86
"SEC22C"	17.36	17.79	15.17	13.64
"SEC23A"	35.08	41.07	35.73	38.18
"SEC23B"	56.68	62.65	84.42	85.77
"SEC23IP"	15.62	17.92	23.86	22.76
"SEC24A"	7.64	9.49	12.3	13.4
"SEC24B"	14.41	15.59	17.49	19.43
"SEC24B-AS1"	0.46	0.73	0.6	0.53
"SEC24C"	77.42	82.69	91.04	94.35
"SEC24D"	17.46	19.93	20.52	22.42
"SEC31A"	32.23	36.04	40.35	41.95
"SEC31B"	1.72	2.2	1.75	2
"SEC61A1"	173.98	205.05	233.71	245.48
"SEC61A2"	3.22	4.39	4.48	5.09
"SEC61B"	391.87	390.67	440.67	486.11
"SEC61G"	389.72	408.51	552.3	582.95
"SEC62"	29.01	32.34	34.49	34.27
"SEC63"	23.84	27.42	28.23	29.85
"SECISBP2"	23.72	23.96	20.05	22.27
"SECISBP2L"	7.49	7.12	7.53	8.3
"SECTM1"	20.34	22.47	26.6	32.56
"SEH1L"	25.74	27.98	33.84	33.26
"SEL1L"	13.6	16	18.28	20.59
"SEL1L2"	0	0	0	0
"SEL1L3"	18.99	19.97	29.33	29.21
"SELE"	0	0	0	0
"SELENBP1"	1.8	1.48	0.48	0.65
"SELK"	47.68	47.74	55.39	57.79
"SELL"	0.47	0.45	0.46	0.38
"SELM"	1.62	0.72	1.1	1.53
"SELO"	25.52	28.13	26.7	28.99
"SELP"	0.02	0	0	0
"SELPLG"	0.11	0.08	0.4	0.5
"SELT"	45.94	47.04	45.54	45.3
"SELV"	0	0	0	0
"SEMA3A"	10.76	13.94	13.82	14.14
"SEMA3B"	1.95	1.6	0.9	0.57
"SEMA3B-AS1"	0	0	0	0
"SEMA3C"	52.08	56.36	21.92	24.94
"SEMA3D"	59.52	79.5	19.99	20.67
"SEMA3E"	0.33	0.45	0.21	0.33
"SEMA3F"	23.44	24.55	12.82	14.54
"SEMA3G"	0	0.01	0.02	0
"SEMA4A"	19.87	20.1	16.27	18.33
"SEMA4B"	48.73	50.99	45.43	48.62
"SEMA4C"	10.93	9.83	8.64	8.73
"SEMA4D"	5.57	6.37	6.88	7.43
"SEMA4F"	4.94	5.48	3.24	3.17
"SEMA4G"	0.5	0.57	0.42	0.6
"SEMA5A"	18.74	19.25	4.85	6.23
"SEMA5B"	0	0.01	0	0
"SEMA6A"	0.03	0.03	0.02	0.04
"SEMA6A-AS1"	0.32	0	0.07	0
"SEMA6B"	14.46	14.77	8.22	7.93
"SEMA6C"	1.86	1.35	0.84	1.16
"SEMA6D"	3.52	2.94	0.22	0.44
"SEMA7A"	2.25	4.11	4.77	5.43
"SEMG1"	0	0	0	0
"SEMG2"	0	0	0	0
"SENCR"	0	0	0	0.06
"SENP1"	12.39	13.52	15.72	14.43
"SENP2"	29.19	32.33	34.24	36.02
"SENP3"	71.14	73	78.59	78.34
"SENP3-EIF4A1"	0.6	0.58	1.59	1.15
"SENP5"	9.19	11.37	12.5	13.83
"SENP6"	10.51	11.08	12.72	11.67
"SENP7"	6.93	8.57	7.34	7.63
"SENP8"	6.23	6.43	7.44	5.37
"SEP15"	132.91	133.38	162.53	165.33
"SEPHS1"	70.12	74.97	70.56	71.46
"SEPHS2"	109.56	121.65	125.34	126.17
"SEPN1"	31.25	34.41	25.7	26.52
"SEPP1"	0.34	0.41	0.07	0.12
"SEPSECS"	2.48	2.43	2.61	2.85
"SEPSECS-AS1"	1.41	1.09	0.73	1.16
"SEPT1"	2.01	1.51	0.96	1
"SEPT10"	43.59	44.24	34.5	35.3
"SEPT11"	23.05	26.76	25.1	25.7
"SEPT12"	0.15	0.04	0.06	0.1
"SEPT14"	0	0	0.02	0.02
"SEPT2"	204.6	217.77	179.4	182.99
"SEPT3"	0.15	0.16	0.05	0.14
"SEPT4"	0.07	0.03	0.12	0.04
"SEPT4-AS1"	0.11	0	0.17	0
"SEPT5"	3.65	3.25	3.7	4.13
"SEPT5-GP1BB"	2.55	1.43	1.55	1.01
"SEPT6"	6.13	7.18	4.02	4.92
"SEPT7"	124.73	131.69	136.37	137.02
"SEPT7-AS1"	0.48	0.76	0.41	0.6
"SEPT7P2"	7.59	7.35	5.6	6.14
"SEPT7P9"	0	0.22	0.33	0
"SEPT8"	44.2	45.76	40.55	42.11
"SEPT9"	162.35	184.03	174.74	174.48
"SEPW1"	70.7	71.81	65.93	68.31
"SERAC1"	2.91	2.76	2.78	3.86
"SERBP1"	124.88	144.65	139.29	132.19
"SERF1A"	8.36	6.34	0	0
"SERF1B"	65.16	67.31	59.08	64.22
"SERF2"	211.31	182.09	161.16	157.85
"SERF2-C15ORF63"	0.4	0.86	1.12	0.75
"SERGEF"	19.78	19.06	18.92	17.09
"SERHL"	0.13	0.12	0.09	0
"SERHL2"	1.15	0.91	0.92	1.18
"SERINC1"	76.75	76.66	90.87	96.13
"SERINC2"	214.89	229.73	275.36	261.15
"SERINC3"	86.06	83.18	97.52	107.54
"SERINC4"	0.21	0.14	0.13	0.03
"SERINC5"	17.1	17.22	15.11	17.23
"SERP1"	90.83	101.5	117.06	122.61
"SERP2"	0	0	0	0
"SERPINA1"	0.05	0.02	0.07	0.04
"SERPINA10"	0	0	0	0
"SERPINA11"	0	0	0	0
"SERPINA12"	0	0	0	0
"SERPINA13P"	0	0	0	0
"SERPINA2"	0	0	0	0
"SERPINA3"	0	0	0	0.1
"SERPINA4"	0	0	0	0
"SERPINA5"	0	0	0	0
"SERPINA6"	0	0	0	0
"SERPINA7"	0	0	0	0
"SERPINA9"	0.07	0.03	0	0
"SERPINB1"	6.74	7.23	17.64	21.96
"SERPINB10"	0.35	0.2	0.6	0.27
"SERPINB11"	0	0	0	0
"SERPINB12"	0.03	0	0.02	0.06
"SERPINB13"	114.23	93.71	73.39	68.26
"SERPINB2"	40.83	44.39	102.4	108.29
"SERPINB3"	0.25	0.38	0.05	0.08
"SERPINB4"	0.1	0.2	0.14	0.04
"SERPINB5"	637.35	630.47	492.07	488.34
"SERPINB6"	88.08	90.66	64.61	73.31
"SERPINB7"	240.12	238.32	220.32	217.25
"SERPINB8"	28.59	27.36	38.44	33.96
"SERPINB9"	0	0	0	0
"SERPINB9P1"	0	0	0	0
"SERPINC1"	0.14	0.04	0.05	0.09
"SERPIND1"	0	0	0	0
"SERPINE1"	16.37	17.4	19.13	22.42
"SERPINE2"	6.19	7.89	52.53	44.12
"SERPINE3"	0	0	0	0
"SERPINF1"	1.79	1.65	0.56	0.55
"SERPINF2"	2	1.43	1.21	0.94
"SERPING1"	0.03	0.09	0	0.04
"SERPINH1"	343.48	365.65	394.75	383.67
"SERPINI1"	26.4	25.05	7.75	9.98
"SERPINI2"	0	0	0	0
"SERTAD1"	38.88	39.78	34.8	33.89
"SERTAD2"	14.72	16.72	16.9	18.6
"SERTAD3"	25.21	20.86	12.97	15.01
"SERTAD4"	11.97	14.09	17.61	16.94
"SERTAD4-AS1"	5.55	4.87	7.49	7.69
"SERTM1"	0	0	0	0
"SESN1"	8.91	8.9	4.34	5.87
"SESN2"	10.78	10.26	11.61	13.72
"SESN3"	2.77	2.88	1.08	1.5
"SESTD1"	2.98	3.52	1.89	2.52
"SET"	590.59	675.43	715.11	720.01
"SETBP1"	4.17	4.5	3.33	3.43
"SETD1A"	16.97	18.28	17.79	17.79
"SETD1B"	4.89	5.94	5.61	6.18
"SETD2"	12.25	13.67	14.12	15.02
"SETD3"	44.45	48.65	49.49	51.85
"SETD4"	11.08	10.36	8.83	9.55
"SETD5"	12.24	13.17	14.42	14.63
"SETD6"	8.17	8.35	10.84	10.59
"SETD7"	12.67	13.91	17.45	17.12
"SETD8"	46.14	52.12	43.01	45.77
"SETD9"	9.99	8.98	9.23	10.09
"SETDB1"	30.85	30	24.98	25.66
"SETDB2"	3.28	3.26	3.2	2.87
"SETMAR"	7.22	7	5.92	6.27
"SETSIP"	0.18	0.06	0.09	0
"SETX"	20.97	24.64	23.82	25.96
"SEZ6"	0	0.03	0	0.02
"SEZ6L"	0	0	0	0
"SEZ6L2"	9.57	10.48	8.95	9.13
"SF1"	108.54	114.61	121.06	115.84
"SF3A1"	35.86	41.23	43.79	43.2
"SF3A2"	116.99	115.14	115.22	111.16
"SF3A3"	89.64	97.01	112.67	112.36
"SF3B1"	139.3	153.21	141.34	137.13
"SF3B2"	221.91	226.47	250.67	245.91
"SF3B3"	69.26	78.84	69.82	68.06
"SF3B4"	131.26	147.9	162.69	154.39
"SF3B5"	236.78	223.74	222.63	209.52
"SF3B6"	256.43	272.91	277.82	289.38
"SFI1"	6.56	6.21	4.7	5.33
"SFMBT1"	4.27	4.87	5.24	5.59
"SFMBT2"	3.53	5.51	2.49	3.51
"SFN"	1710.18	1513.29	1431.43	1279.59
"SFPQ"	219.08	254.58	278.6	263.14
"SFR1"	17.88	19.76	20.13	21.54
"SFRP1"	0.25	0.27	0.22	0.31
"SFRP2"	0	0	0	0
"SFRP4"	0.16	0.23	0	0
"SFRP5"	0	0	0.04	0.04
"SFSWAP"	25.9	28.6	26.75	25.91
"SFT2D1"	54.97	56.32	63.17	63.3
"SFT2D2"	57.66	54.07	35.85	35.56
"SFT2D3"	10.86	11.69	9.66	8.66
"SFTA1P"	19.63	22.23	68.59	64.87
"SFTA2"	0	0.2	0	0
"SFTA3"	0	0	0	0
"SFTPA1"	0	0	0	0.04
"SFTPA2"	0	0	0	0.03
"SFTPB"	0	0.03	0	0
"SFTPC"	0.05	0.05	0	0
"SFTPD"	0.69	0.6	0.34	0.31
"SFXN1"	41.57	46.93	59.8	60.95
"SFXN2"	9.93	10.39	7.52	6.29
"SFXN3"	45.5	46.18	41.54	38.81
"SFXN4"	38.22	42.71	52.47	48.41
"SFXN5"	13.85	13.43	15.48	14.12
"SGCA"	0	0	0.06	0
"SGCB"	7.1	8.08	6.43	6.55
"SGCD"	0	0	0	0
"SGCE"	49.82	44.62	36.23	38.21
"SGCG"	0	0	0	0
"SGCZ"	0	0	0	0
"SGIP1"	0	0	0	0
"SGK1"	4.57	3.74	6.16	4.9
"SGK2"	0.18	0.16	0.27	0.23
"SGK223"	13.84	17.75	15.08	15.97
"SGK3"	2.92	4.31	4.22	4.98
"SGK494"	0.89	1.46	1.25	1.34
"SGMS1"	16.87	17.71	18.13	20.19
"SGMS1-AS1"	0.5	0.31	0.28	0.58
"SGMS2"	3.74	4.67	4.51	5.29
"SGOL1"	7.47	9.38	9.23	12.06
"SGOL1-AS1"	0.3	0.31	0	0
"SGOL2"	17.4	20.61	22.98	25.25
"SGPL1"	25.2	28.28	25.76	28.52
"SGPP1"	22.19	24.99	17.32	19.13
"SGPP2"	0.2	0.3	0	0.2
"SGSH"	9.75	9.67	8.74	8.45
"SGSM1"	0.09	0.04	0.22	0.06
"SGSM2"	13.96	15.27	13.35	13.49
"SGSM3"	13.99	13.72	16.43	16.33
"SGTA"	71.21	77.7	93.05	92.68
"SGTB"	3.8	4.09	5.9	6.1
"SH2B1"	24.19	25.47	24.19	23.52
"SH2B2"	4.63	4.52	3.29	3.25
"SH2B3"	0.87	1.13	1.48	1.59
"SH2D1A"	0	0	0	0
"SH2D1B"	0.02	0.04	0.03	0.03
"SH2D2A"	0.08	0.15	0.22	0.6
"SH2D3A"	40.15	38.8	43.64	37.69
"SH2D3C"	2.47	1.17	0.58	0.78
"SH2D4A"	31.04	35.06	39.86	38.59
"SH2D4B"	0.02	0	0.02	0
"SH2D5"	1.01	0.74	2.61	1.96
"SH2D6"	0	0	0	0
"SH2D7"	0.06	0.03	0	0
"SH3BGR"	0.81	0.44	1.51	2.27
"SH3BGRL"	56.17	55.95	29.47	33.59
"SH3BGRL2"	0.83	0.99	1.1	1.02
"SH3BGRL3"	180.24	177.31	214.4	200.65
"SH3BP1"	38.62	39.74	42.82	42.22
"SH3BP2"	2.14	2.43	2.23	2.31
"SH3BP4"	24.85	26.48	32.45	34.39
"SH3BP5"	10.16	10.27	14.56	15.5
"SH3BP5-AS1"	0.49	0.78	0.65	0.67
"SH3BP5L"	56.6	47.71	47.34	46.38
"SH3D19"	14.59	15.62	18.46	19.24
"SH3D21"	6.15	7.41	6.2	8.45
"SH3GL1"	115.61	114.74	121.49	118.79
"SH3GL1P1"	0.13	0.24	0.13	0.11
"SH3GL1P2"	0	0	0.1	0.06
"SH3GL2"	14.1	13.39	7.59	7.5
"SH3GL3"	0.16	0.53	0.46	0.29
"SH3GLB1"	20.03	21.94	24.21	26.05
"SH3GLB2"	133.18	141.55	115.36	125.47
"SH3KBP1"	0.58	0.75	1.31	1.46
"SH3PXD2A"	8.56	9.07	9.73	9.91
"SH3PXD2A-AS1"	1.42	1.67	2.06	2.57
"SH3PXD2B"	5.24	5.68	4	4.12
"SH3RF1"	6.83	7.6	6.31	7.65
"SH3RF2"	15.22	16.81	17.86	17.81
"SH3RF3"	0	0.02	0	0
"SH3RF3-AS1"	0	0	0	0
"SH3TC1"	3.48	3.84	2.45	2.61
"SH3TC2"	1.11	1.06	1.76	1.74
"SH3YL1"	72.85	68.77	57.66	66.99
"SHANK1"	0	0.01	0	0
"SHANK2"	0.31	0.41	0.61	0.42
"SHANK2-AS1"	0	0	0	0
"SHANK2-AS3"	0	0	0	0
"SHANK3"	1.91	2.2	2.54	2.3
"SHARPIN"	41.49	36.93	30.97	32.26
"SHB"	11.19	11.96	13.41	11.91
"SHBG"	1.06	0.67	1.66	1.95
"SHC1"	124.3	129.85	160.24	163.62
"SHC2"	0.52	0.24	0.26	0.49
"SHC3"	0.44	0.48	0.27	0.32
"SHC4"	0.01	0.17	0.18	0.12
"SHCBP1"	54.27	65.92	70.6	71.94
"SHCBP1L"	0	0	0	0
"SHD"	0	0	0.06	0
"SHE"	0	0.01	0.01	0.01
"SHF"	0.55	0.58	0.41	0.43
"SHFM1"	941.09	897.27	944.79	927.74
"SHH"	0	0.04	0.05	0
"SHISA2"	0.06	0.09	0.33	0.22
"SHISA3"	0	0	0	0
"SHISA4"	3.16	2.75	4.38	5.09
"SHISA5"	105.03	103.74	55.44	58.32
"SHISA6"	0	0	0	0
"SHISA7"	0.03	0.02	0.05	0.08
"SHISA8"	0	0.08	0.06	0.11
"SHISA9"	0.38	0.46	0.66	0.65
"SHKBP1"	39.06	37.79	33.71	32.64
"SHMT1"	119.51	117.97	80.89	78.3
"SHMT2"	185.28	196.64	230.65	213.08
"SHOC2"	23.85	27.19	25.67	28.01
"SHOX"	0	0	0	0
"SHOX2"	0.12	0.09	0.27	0.23
"SHPK"	9.76	10.87	7.93	8.23
"SHPRH"	5.77	6.18	5.28	5.28
"SHQ1"	10.33	10.96	11.19	11.86
"SHROOM1"	0.65	0.68	0.51	0.46
"SHROOM2"	3.14	2.94	1.86	1.7
"SHROOM3"	13.54	17.06	14.29	17.42
"SHROOM4"	0.6	0.68	0.55	0.4
"SHTN1"	39.5	40.95	35.76	38.23
"SI"	0	0	0	0
"SIAE"	30.51	29.83	25.79	30.61
"SIAH1"	18.99	21.1	19.58	19.74
"SIAH2"	25.73	29.28	34.33	35.33
"SIAH3"	0	0.01	0	0
"SIDT1"	0.45	0.8	0.32	0.45
"SIDT2"	5.8	5.78	4.2	3.81
"SIGIRR"	39.71	36.87	34.38	31.52
"SIGLEC1"	0	0	0.02	0.03
"SIGLEC10"	0	0	0.03	0
"SIGLEC11"	0	0	0	0
"SIGLEC12"	0	0	0	0
"SIGLEC14"	0.03	0	0	0
"SIGLEC15"	0.31	0.19	0.06	0.05
"SIGLEC16"	0.14	0.14	0.21	0.28
"SIGLEC17P"	0	0	0	0
"SIGLEC5"	0	0.02	0.09	0.11
"SIGLEC6"	0	0	0	0
"SIGLEC7"	0	0	0	0
"SIGLEC8"	0	0	0	0
"SIGLEC9"	0	0	0	0
"SIGLECL1"	0	0	0	0
"SIGMAR1"	115.41	118.9	140.86	128.14
"SIK1"	26.39	24.81	16.5	15.69
"SIK2"	11.1	13.01	13.84	15.05
"SIK3"	10.05	11.94	14.69	16.59
"SIKE1"	14.82	16.98	15.85	16.3
"SIL1"	28.27	30.53	30.41	30.7
"SIM1"	0	0	0	0
"SIM2"	0.14	0.33	0.35	0.67
"SIMC1"	9.25	9.47	10.02	10.68
"SIN3A"	28.25	29.04	24.54	26.02
"SIN3B"	17.58	18.45	18.12	18.27
"SIPA1"	3.25	3.66	2.15	1.92
"SIPA1L1"	11.15	13.29	11.52	12.22
"SIPA1L2"	3.6	4.09	2.31	2.65
"SIPA1L3"	4.54	5.22	4.46	4.58
"SIRPA"	9.58	11.92	6.01	7.79
"SIRPB1"	0.37	0.19	0.2	0.18
"SIRPB2"	0.58	0.51	0.94	1.04
"SIRPD"	0	0	0	0
"SIRPG"	0	0	0	0
"SIRPG-AS1"	0	0	0	0
"SIRT1"	11.92	13.38	18.08	17.4
"SIRT2"	26.86	25.73	18.66	21.98
"SIRT3"	15.23	13.59	13.46	13.45
"SIRT4"	0.79	0.6	0.81	1.52
"SIRT5"	7.36	6.87	6.05	6.83
"SIRT6"	29.92	31.74	36.62	35.77
"SIRT7"	53.5	53.12	59.33	59.37
"SIT1"	0	0	0	0
"SIVA1"	301.21	298.12	255.55	258.92
"SIX1"	8.15	8.93	8.32	8.83
"SIX2"	0.97	1.1	1.28	1.05
"SIX3"	0	0	0.03	0
"SIX3-AS1"	0	0	0	0
"SIX4"	4.02	5.47	7.08	8.4
"SIX5"	10.39	9.73	8.67	7.94
"SIX6"	0	0	0	0
"SKA1"	22.11	24.5	23.31	25.76
"SKA2"	64.59	66.33	48.78	46.5
"SKA3"	25.21	26.64	34.44	30.77
"SKAP1"	0	0.04	0	0
"SKAP2"	32.1	34.1	22.99	27.21
"SKI"	11.79	15.34	11.87	13.89
"SKIDA1"	1.88	2.38	0.81	1.33
"SKIL"	19.26	23.3	11.7	13.86
"SKINTL"	0	0	0	0
"SKIV2L"	12.35	13.13	13.91	14.11
"SKIV2L2"	50.07	58.03	64.74	62.75
"SKOR1"	0.02	0.08	0.03	0.03
"SKOR2"	0	0	0	0
"SKP1"	208.62	215.54	252.7	259.79
"SKP1P2"	0	0	0	0
"SKP2"	52.31	55.81	44.4	40.28
"SLA"	0	0	0	0
"SLA2"	0.06	0.09	0.06	0
"SLAIN1"	0.12	0.28	0.24	0.59
"SLAIN2"	13.85	15.69	15.9	16.47
"SLAMF1"	0	0	0	0
"SLAMF6"	0	0	0	0
"SLAMF7"	1.12	1.31	3.4	4.35
"SLAMF8"	0	0.08	0.03	0.12
"SLAMF9"	0	0.05	0	0
"SLBP"	64.81	68.57	72.16	72.3
"SLC10A1"	0	0.03	0	0.05
"SLC10A2"	0	0	0	0
"SLC10A3"	60.16	59.5	60.68	60.95
"SLC10A4"	0	0	0.12	0
"SLC10A5"	0.27	0.13	0.07	0.18
"SLC10A6"	0.23	0.08	0.11	0.1
"SLC10A7"	4.67	4.33	4.01	4.64
"SLC11A1"	0.21	0.2	0.24	0.11
"SLC11A2"	33.07	28.66	24.93	23.83
"SLC12A1"	0.01	0	0	0
"SLC12A2"	15.04	17.94	16.75	16.89
"SLC12A3"	0.07	0.04	0.03	0.02
"SLC12A4"	26.75	25.78	27.07	27.11
"SLC12A5"	0.21	0.18	0.06	0.03
"SLC12A6"	10.96	10.9	7.2	8.04
"SLC12A7"	7.83	9.77	15.73	18.32
"SLC12A8"	4.09	4.94	9.35	9.47
"SLC12A9"	21.52	22.82	19.02	18.71
"SLC13A1"	0	0	0	0
"SLC13A2"	0.02	0	0	0
"SLC13A3"	0.45	0.46	2.09	1.83
"SLC13A4"	0	0	0	0
"SLC13A5"	0.07	0.07	0.05	0.02
"SLC14A1"	0	0.01	0	0
"SLC14A2"	0	0.01	0.04	0
"SLC14A2-AS1"	0	0	0	0
"SLC15A1"	0	0	0	0.02
"SLC15A2"	1.39	1.59	0.77	1.09
"SLC15A3"	4.96	6.65	7.44	8.6
"SLC15A4"	12.26	12.78	9.89	11.17
"SLC15A5"	0	0	0	0
"SLC16A1"	54.5	60.9	66.42	73.54
"SLC16A1-AS1"	3.7	4.08	5.56	3.72
"SLC16A10"	0.06	0.06	0.16	0.17
"SLC16A11"	0.25	0.31	0.32	0.33
"SLC16A12"	0.15	0.15	0.08	0.16
"SLC16A12-AS1"	0	0	0	0
"SLC16A13"	13.43	12.75	12.27	12.61
"SLC16A14"	2.28	1.84	2.78	2.53
"SLC16A2"	15.4	13.92	11.84	11.7
"SLC16A3"	32.8	31.01	42.1	39.51
"SLC16A4"	0.1	0.17	0.16	0.3
"SLC16A5"	35.26	34.05	25.73	22.85
"SLC16A6"	0.14	0.1	0.22	0.23
"SLC16A7"	2.51	3.73	1.73	2.1
"SLC16A8"	0.35	0.29	0.43	0.62
"SLC16A9"	0.75	0.89	2.59	1.99
"SLC17A1"	0	0	0	0
"SLC17A2"	0	0	0	0
"SLC17A3"	0	0	0	0
"SLC17A4"	0	0	0	0
"SLC17A5"	7.68	9.22	8.65	13.09
"SLC17A6"	0	0	0	0
"SLC17A7"	0.16	0.4	0	0.14
"SLC17A8"	0	0	0	0.02
"SLC17A9"	0	0	0	0
"SLC18A1"	0	0	0	0
"SLC18A2"	1.82	2.69	2.37	2.05
"SLC18A3"	0	0	0	0
"SLC18B1"	13.25	14.31	13.93	12.72
"SLC19A1"	13.67	15.71	16.43	13.76
"SLC19A2"	6.23	6.76	9.26	9.68
"SLC19A3"	0.13	0.1	0.14	0.13
"SLC1A1"	0	0.01	0.04	0.04
"SLC1A2"	0	0.02	0.01	0.01
"SLC1A3"	131.62	152.11	79.49	88.06
"SLC1A4"	19.57	21.88	14.24	17.71
"SLC1A5"	202.81	226.08	281.82	287.87
"SLC1A6"	0.12	0.12	0.05	0.08
"SLC1A7"	0	0	0	0
"SLC20A1"	67.54	68.51	104.48	95.68
"SLC20A2"	43.9	42.48	73.33	67.69
"SLC22A1"	0.18	0.15	0.19	0.21
"SLC22A10"	0	0	0	0
"SLC22A11"	0.01	0	0	0
"SLC22A12"	0	0	0	0
"SLC22A13"	0	0.02	0.06	0.08
"SLC22A14"	0	0	0.12	0.11
"SLC22A15"	3.83	3.74	3.5	3.81
"SLC22A16"	0	0	0	0
"SLC22A17"	2.02	1.91	2.29	1.85
"SLC22A18"	20.84	18.16	13.39	13.92
"SLC22A18AS"	0.12	0.09	0.13	0.17
"SLC22A2"	0.06	0.02	0.03	0
"SLC22A20"	4.72	4.61	5.18	5.84
"SLC22A23"	4.42	4.53	4.37	4.88
"SLC22A24"	0	0	0	0
"SLC22A25"	0	0	0	0
"SLC22A3"	13.38	16.28	3.73	4.55
"SLC22A31"	0.27	0.24	0.09	0.24
"SLC22A4"	2.23	2.16	2.33	2.38
"SLC22A5"	12.61	13.57	12.19	11.96
"SLC22A6"	0	0	0	0
"SLC22A7"	0	0	0	0
"SLC22A8"	0	0	0	0.04
"SLC22A9"	0	0	0	0
"SLC23A1"	0.05	0	0.03	0.18
"SLC23A2"	12.2	15.1	15.9	15.69
"SLC23A3"	0.48	0.91	0.5	0.75
"SLC24A1"	5.03	4.85	2.63	2.9
"SLC24A2"	0	0	0	0.01
"SLC24A3"	0.47	0.34	0.16	0.07
"SLC24A4"	0.01	0	0	0
"SLC24A5"	0	0	0	0
"SLC25A1"	351.87	327.16	239.97	237.45
"SLC25A10"	55.25	62.08	49.61	52.28
"SLC25A11"	99.66	97.05	88	77.44
"SLC25A12"	17.35	17.98	15.37	15.28
"SLC25A13"	42.48	43.88	44.14	41.52
"SLC25A14"	11.78	11.32	10.16	9.58
"SLC25A15"	8.79	10.43	10.19	9.91
"SLC25A16"	4.75	5.88	5.21	4.73
"SLC25A17"	21.14	23.08	24.82	23.12
"SLC25A18"	0.66	0.93	0.82	0.82
"SLC25A19"	24.79	26.16	38.11	35.47
"SLC25A2"	0.04	0	0	0
"SLC25A20"	9.2	9.63	11.64	13.16
"SLC25A21"	1.58	1.73	1.21	1.2
"SLC25A21-AS1"	1.59	1.35	0.96	1.2
"SLC25A22"	37.14	42.2	46.79	41.37
"SLC25A23"	32.23	32.81	24.44	24.41
"SLC25A24"	66.09	77.13	76.95	77.86
"SLC25A25"	16.59	19.14	28.71	29.65
"SLC25A25-AS1"	2.15	3.05	3.85	4.72
"SLC25A26"	10.08	8.68	11.02	10.21
"SLC25A27"	1.48	2.01	1.2	2.1
"SLC25A28"	40.72	44.22	37.68	40.22
"SLC25A29"	18.31	20.59	10.03	12.71
"SLC25A3"	669.37	672.03	676.59	672.37
"SLC25A30"	6.32	6.59	6.31	7.41
"SLC25A30-AS1"	0	0	0	0.27
"SLC25A31"	0	0	0	0
"SLC25A32"	11.97	14.33	18.22	18.74
"SLC25A33"	6.36	7.22	14.83	14.21
"SLC25A34"	0.35	0.4	0.51	0.64
"SLC25A35"	3.25	3.45	1.7	2.02
"SLC25A36"	20.48	22.34	25.18	28.37
"SLC25A37"	10.57	11.85	13.34	11.91
"SLC25A38"	16.15	16.12	19.86	23.34
"SLC25A39"	191.6	186.92	212.39	212.59
"SLC25A3P1"	0	0	0	0
"SLC25A4"	17.11	17.15	15.07	17.24
"SLC25A40"	18.97	19.52	14.59	14.24
"SLC25A41"	0.22	0.19	0.16	0.39
"SLC25A42"	3.84	3.01	2.89	2.84
"SLC25A43"	34.89	36.45	43.29	43.11
"SLC25A44"	35.96	38.76	38.89	38.79
"SLC25A45"	0.91	1.31	1.4	1.64
"SLC25A46"	25.1	28.04	30.83	32.03
"SLC25A47"	0	0.07	0.14	0.09
